# Acquired on 13/12/2023 12:45:22 
# SPIDER: Prova55_ST_07714532C
# STATIC MEASUREMENT

# pos [mm]		dev_pos [mm]		force_forw [N]		dev_force_forw [N]		force_back [N]
-7.97363			0.00000			-22.58708			0.00000			0.00000
-7.48047			0.00000			-20.43013			0.00000			0.00000
-6.98242			0.00000			-18.39542			0.00000			0.00000
-6.48438			0.00000			-16.52003			0.00000			0.00000
-5.98389			0.00000			-14.81421			0.00000			0.00000
-5.48340			0.00000			-13.27069			0.00000			0.00000
-4.98535			0.00000			-11.87764			0.00000			0.00000
-4.48486			0.00000			-10.58023			0.00000			0.00000
-3.98438			0.00000			-9.39755			0.01984			0.00000
-3.48389			0.00000			-8.33111			0.01487			0.00000
-2.98584			0.00000			-7.35889			0.01127			0.00000
-2.48828			0.00109			-6.45789			0.00812			0.00000
-1.98731			0.00000			-5.59102			0.00293			0.00000
-1.48706			0.00077			-4.77689			0.00292			0.00000
-0.98877			0.00000			-3.96270			0.00542			0.00000
-0.48804			0.00077			-3.13143			0.00781			0.00000
0.48315			0.00077			-1.30393			0.00657			0.00000
0.98389			0.00000			-0.25291			0.00593			0.00000
1.48535			0.00126			0.85591			0.00625			0.00000
1.98608			0.00129			2.04266			0.00837			0.00000
2.48779			0.00173			3.33814			0.00787			0.00000
2.98535			0.00109			4.74897			0.01083			0.00000
3.48389			0.00000			6.32069			0.01039			0.00000
3.98633			0.00109			8.07298			0.01644			0.00000
4.48731			0.00000			10.06789			0.00000			0.00000
4.98779			0.00000			12.29838			0.00000			0.00000
5.48340			0.00000			14.78365			0.00000			0.00000
5.98389			0.00000			17.58839			0.00000			0.00000
6.48438			0.00000			20.75759			0.00000			0.00000
6.98486			0.00000			24.22877			0.00000			0.00000
7.48535			0.00000			27.95215			0.00000			0.00000
7.98340			0.00000			31.86426			0.00000			0.00000
