# zero pos			 zero force
-0.00488			0.02682
-0.00488			0.00932
-0.00488			-0.00277
-0.00488			-0.01259
-0.00488			-0.02956
-0.00488			-0.03715
-0.00488			-0.05605
-0.00488			-0.06766
-0.00488			-0.08199
-0.00488			-0.10758
-0.00488			-0.11700
-0.00488			-0.13299
-0.00488			-0.15086
-0.00488			-0.16866
-0.00488			-0.17371
-0.00488			-0.18879
-0.00488			-0.20387
-0.00488			-0.21536
-0.00488			-0.22559
-0.00488			-0.24914
-0.00488			-0.26015
-0.00488			-0.26447
-0.00488			-0.28925
-0.00488			-0.29355
-0.00488			-0.30444
-0.00488			-0.33070
-0.00488			-0.34370
-0.00488			-0.36039
-0.00488			-0.36737
-0.00488			-0.37094
-0.00488			-0.38756
-0.00488			-0.39195
-0.00488			-0.40389
-0.00488			-0.41060
-0.00488			-0.44022
-0.00488			-0.44253
-0.00488			-0.46779
-0.00488			-0.47008
-0.00488			-0.48930
-0.00488			-0.48862
-0.00488			-0.49971
-0.00488			-0.50011
-0.00488			-0.48289
-0.00488			-0.47774
-0.00488			-0.47736
-0.00488			-0.45904
-0.00488			-0.44481
-0.00488			-0.43343
-0.00488			-0.43813
-0.00488			-0.42614
-0.00488			-0.40591
-0.00488			-0.39253
-0.00488			-0.38012
-0.00488			-0.37489
-0.00488			-0.35692
-0.00488			-0.35475
-0.00488			-0.34221
-0.00488			-0.31459
-0.00488			-0.31205
-0.00488			-0.29569
-0.00488			-0.28699
-0.00488			-0.27304
-0.00488			-0.25386
-0.00488			-0.24874
-0.00488			-0.23345
-0.00488			-0.22511
-0.00488			-0.20724
-0.00488			-0.19118
-0.00488			-0.17688
-0.00488			-0.15556
-0.00488			-0.13784
-0.00488			-0.11788
-0.00488			-0.10778
-0.00488			-0.08760
-0.00488			-0.06827
-0.00488			-0.04358
-0.00488			-0.02456
-0.00488			-0.00116
-0.00488			0.03117
-0.00488			0.07282
