# zero pos			 zero force
0.00000			    0.00012
0.00000			    0.00345
0.00000			    0.00664
0.00000			    0.00830
0.00000			    0.01107
-0.00488			-0.00282
-0.00488			-0.01508
-0.00488			-0.02647
-0.00488			-0.04144
-0.00488			-0.05431
-0.00488			-0.07229
-0.00488			-0.08500
-0.00488			-0.10342
-0.00488			-0.12105
-0.00488			-0.13848
-0.00488			-0.15467
-0.00488			-0.17680
-0.00488			-0.19374
-0.00488			-0.21218
-0.00488			-0.22733
-0.00488			-0.24477
-0.00488			-0.26579
-0.00488			-0.28559
-0.00488			-0.30522
-0.00488			-0.32252
-0.00488			-0.34245
-0.00488			-0.34862
-0.00488			-0.36756
-0.00488			-0.38694
-0.00488			-0.39602
-0.00488			-0.39358
-0.00488			-0.38520
-0.00488			-0.38593
-0.00488			-0.37219
-0.00488			-0.36089
-0.00488			-0.35104
-0.00488			-0.33062
-0.00488			-0.31628
-0.00488			-0.29801
-0.00488			-0.28114
-0.00488			-0.26257
-0.00488			-0.24487
-0.00488			-0.22210
-0.00488			-0.20134
-0.00488			-0.17515
-0.00488			-0.15354
-0.00488			-0.12507
-0.00488			-0.09808
-0.00488			-0.06745
-0.00488			-0.03861
-0.00488			-0.00545
-0.00488			0.02639
-0.00488			0.06048
-0.00244			0.06627
0.00000			    0.07043
-0.00244			0.07286
-0.00244			0.07665
0.00000			    0.07741
