# Acquired on 14/12/2023 14:21:32 
# SPIDER: Prova60_ST_07714532C
# STATIC MEASUREMENT

# pos [mm]		dev_pos [mm]		force_forw [N]		dev_force_forw [N]		force_back [N]
-11.92139			0.00000			90.49154			0.56643			0.00000
-11.83960			0.00173			89.61335			0.46110			0.00000
-11.74316			0.00000			88.20056			0.51014			0.00000
-11.64429			0.00173			86.65139			0.37956			0.00000
-11.54419			0.00173			85.31768			0.39915			0.00000
-11.44287			0.00000			83.63624			0.36225			0.00000
-11.35010			0.00690			82.19104			0.11639			0.00000
-11.25854			0.00173			80.71022			0.24444			0.00000
-11.16211			0.00000			79.05687			0.28330			0.00000
-11.06323			0.00173			77.36338			0.28047			0.00000
-10.96435			0.00000			75.62887			0.22816			0.00000
-10.86548			0.00173			73.93840			0.26017			0.00000
-10.76538			0.00173			72.21074			0.21050			0.00000
-10.66528			0.00173			70.43736			0.17592			0.00000
-10.56641			0.00000			68.69366			0.15890			0.00000
-10.46753			0.00173			66.96901			0.16435			0.00000
-10.36743			0.00173			65.32173			0.11689			0.00000
-10.26855			0.00000			63.64023			0.12445			0.00000
-10.16846			0.00000			61.96567			0.10040			0.00000
-10.06836			0.00000			60.24756			0.10623			0.00000
-9.96948			0.00173			58.65208			0.16357			0.00000
-9.86938			0.00173			57.12756			0.14018			0.00000
-9.77051			0.00000			55.57911			0.08622			0.00000
-9.67041			0.00000			54.06990			0.10320			0.00000
-9.57031			0.00000			52.56744			0.07812			0.00000
-9.47021			0.00000			51.06417			0.06485			0.00000
-9.37012			0.00000			49.66914			0.06606			0.00000
-9.27124			0.00173			48.23747			0.04576			0.00000
-9.16992			0.00000			46.82303			0.04913			0.00000
-9.06982			0.00000			45.47923			0.04565			0.00000
-8.97217			0.00000			44.15161			0.05708			0.00000
-8.87207			0.00000			42.96083			0.05756			0.00000
-8.77258			0.00122			41.73491			0.05659			0.00000
-8.67371			0.00122			40.56273			0.05158			0.00000
-8.57422			0.00000			39.38856			0.05066			0.00000
-8.47412			0.00000			38.26760			0.05281			0.00000
-8.37402			0.00000			37.23801			0.04934			0.00000
-8.27515			0.00141			36.15969			0.04250			0.00000
-8.17627			0.00000			35.12636			0.04379			0.00000
-8.07617			0.00000			34.12098			0.04206			0.00000
-7.97607			0.00000			33.15292			0.04237			0.00000
-7.87659			0.00122			32.22517			0.03926			0.00000
-7.77832			0.00000			31.30289			0.04159			0.00000
-7.67822			0.00000			30.38925			0.03453			0.00000
-7.57873			0.00122			29.51425			0.04214			0.00000
-7.48108			0.00122			28.69979			0.02019			0.00000
-7.38159			0.00141			27.86759			0.03148			0.00000
-7.28088			0.00122			27.05393			0.02943			0.00000
-7.18018			0.00000			26.24705			0.03140			0.00000
-7.08252			0.00000			25.49515			0.03131			0.00000
-6.98242			0.00000			24.76162			0.03123			0.00000
-6.88232			0.00000			24.02242			0.02852			0.00000
-6.78162			0.00122			23.30159			0.03296			0.00000
-6.68213			0.00000			22.63816			0.02915			0.00000
-6.58203			0.00000			21.95498			0.02704			0.00000
-6.48193			0.00000			21.30746			0.02491			0.00000
-6.38184			0.00000			20.67034			0.02675			0.00000
-6.28174			0.00000			20.05703			0.02842			0.00000
-6.18164			0.00000			19.46033			0.02013			0.00000
-6.08276			0.00141			18.89150			0.02391			0.00000
-5.98144			0.00000			18.30928			0.02117			0.00000
-5.88257			0.00141			17.76294			0.02107			0.00000
-5.78247			0.00141			17.23964			0.02068			0.00000
-5.68359			0.00000			16.71107			0.02011			0.00000
-5.58167			0.00122			16.19268			0.02268			0.00000
-5.48340			0.00000			15.70949			0.01785			0.00000
-5.38330			0.00000			15.21931			0.01760			0.00000
-5.28320			0.00000			14.74027			0.01550			0.00000
-5.18250			0.00122			14.27408			0.01621			0.00000
-5.08301			0.00000			13.82664			0.02038			0.00000
-4.98352			0.00122			13.39544			0.01520			0.00000
-4.88281			0.00000			12.95654			0.01088			0.00000
-4.78271			0.00000			12.53889			0.01664			0.00000
-4.68262			0.00000			12.14220			0.01338			0.00000
-4.58252			0.00000			11.73609			0.01246			0.00000
-4.48242			0.00000			11.33764			0.01229			0.00000
-4.38232			0.00000			10.95498			0.01426			0.00000
-4.28223			0.00000			10.58865			0.01237			0.00000
-4.18213			0.00000			10.22086			0.01173			0.00000
-4.08203			0.00000			9.86503			0.01132			0.00000
-3.98193			0.00000			9.52650			0.01147			0.00000
-3.88184			0.00000			9.17873			0.00985			0.00000
-3.78235			0.00122			8.84986			0.00815			0.00000
-3.68225			0.00122			8.52815			0.01029			0.00000
-3.58398			0.00000			8.21012			0.00915			0.00000
-3.48389			0.00000			7.89720			0.01010			0.00000
-3.38379			0.00000			7.60210			0.00873			0.00000
-3.28430			0.00122			7.30106			0.00908			0.00000
-3.18420			0.00122			7.00738			0.01000			0.00000
-3.08411			0.00122			6.72430			0.00892			0.00000
-2.98503			0.00126			6.44442			0.00660			0.00000
-2.88452			0.00134			6.16924			0.00880			0.00000
-2.78565			0.00000			5.90868			0.00607			0.00000
-2.68473			0.00126			5.63953			0.00746			0.00000
-2.58423			0.00134			5.37944			0.00676			0.00000
-2.48698			0.00126			5.13697			0.00573			0.00000
-2.38566			0.00100			4.88598			0.00488			0.00000
-2.28678			0.00126			4.64228			0.00553			0.00000
-2.18506			0.00000			4.40355			0.00556			0.00000
-2.08618			0.00134			4.16996			0.00507			0.00000
-1.98486			0.00000			3.93865			0.00429			0.00000
-1.88599			0.00134			3.71020			0.00449			0.00000
-1.78467			0.00000			3.48688			0.00398			0.00000
-1.68660			0.00100			3.26599			0.00317			0.00000
-1.58488			0.00100			3.04914			0.00301			0.00000
-1.48519			0.00126			2.83600			0.00290			0.00000
-1.38428			0.00000			2.62797			0.00226			0.00000
-1.28540			0.00134			2.42020			0.00301			0.00000
-1.18571			0.00126			2.21883			0.00238			0.00000
-1.08439			0.00100			2.01709			0.00174			0.00000
-0.98429			0.00100			1.82069			0.00173			0.00000
-0.88542			0.00126			1.62587			0.00071			0.00000
-0.78613			0.00000			1.43163			0.00057			0.00000
-0.68481			0.00134			1.24251			0.00159			0.00000
-0.58431			0.00126			1.05585			0.00167			0.00000
-0.48543			0.00100			0.87123			0.00179			0.00000
-0.38533			0.00100			0.68755			0.00056			0.00000
-0.28402			0.00126			0.50650			0.00175			0.00000
-0.18310			0.00000			0.32817			0.00064			0.00000
-0.08301			0.00000			0.14768			0.00210			0.00000
0.08301			0.00000			-0.13146			0.00248			0.00000
0.18066			0.00000			-0.30938			0.00345			0.00000
0.28076			0.00000			-0.48232			0.00152			0.00000
0.38086			0.00000			-0.64367			0.00062			0.00000
0.48096			0.00000			-0.79651			0.00110			0.00000
0.58105			0.00000			-0.94571			0.00127			0.00000
0.68115			0.00000			-1.08673			0.00207			0.00000
0.78125			0.00000			-1.22268			0.00187			0.00000
0.88135			0.00000			-1.35350			0.00247			0.00000
0.98145			0.00000			-1.48142			0.00088			0.00000
1.08195			0.00100			-1.60700			0.00160			0.00000
1.18164			0.00000			-1.73001			0.00144			0.00000
1.28215			0.00100			-1.84930			0.00230			0.00000
1.38184			0.00000			-1.96774			0.00162			0.00000
1.48234			0.00100			-2.08238			0.00163			0.00000
1.58244			0.00100			-2.19532			0.00076			0.00000
1.68254			0.00100			-2.30509			0.00124			0.00000
1.78263			0.00100			-2.41424			0.00199			0.00000
1.88395			0.00126			-2.51894			0.00200			0.00000
1.98486			0.00000			-2.62450			0.00282			0.00000
2.08496			0.00000			-2.72355			0.00251			0.00000
2.18506			0.00000			-2.82432			0.00309			0.00000
2.28516			0.00000			-2.91947			0.00295			0.00000
2.38566			0.00100			-3.01541			0.00342			0.00000
2.48535			0.00000			-3.11104			0.00301			0.00000
2.58301			0.00000			-3.19775			0.00355			0.00000
2.68188			0.00134			-3.29176			0.00345			0.00000
2.78320			0.00000			-3.38417			0.00239			0.00000
2.88167			0.00126			-3.47459			0.00334			0.00000
2.98258			0.00126			-3.56794			0.00398			0.00000
3.08289			0.00122			-3.66409			0.00283			0.00000
3.18359			0.00000			-3.75574			0.00248			0.00000
3.28308			0.00122			-3.84916			0.00548			0.00000
3.38257			0.00141			-3.94071			0.00175			0.00000
3.48267			0.00141			-4.03146			0.00508			0.00000
3.58398			0.00000			-4.12707			0.00425			0.00000
3.68164			0.00000			-4.22127			0.00300			0.00000
3.78296			0.00141			-4.31471			0.00478			0.00000
3.88245			0.00122			-4.41067			0.00415			0.00000
3.98438			0.00000			-4.50865			0.00336			0.00000
4.08386			0.00122			-4.60407			0.00539			0.00000
4.18457			0.00000			-4.70553			0.00411			0.00000
4.28406			0.00122			-4.80732			0.00408			0.00000
4.38477			0.00000			-4.90807			0.00273			0.00000
4.48364			0.00141			-5.00774			0.00588			0.00000
4.58435			0.00122			-5.11244			0.00576			0.00000
4.68506			0.00000			-5.21928			0.00257			0.00000
4.78516			0.00000			-5.32488			0.00501			0.00000
4.88403			0.00141			-5.43033			0.00490			0.00000
4.98413			0.00141			-5.54518			0.00633			0.00000
5.08179			0.00141			-5.65536			0.00281			0.00000
5.18250			0.00122			-5.76712			0.00537			0.00000
5.28320			0.00000			-5.88451			0.00689			0.00000
5.38269			0.00122			-6.00376			0.00321			0.00000
5.48340			0.00000			-6.12706			0.00416			0.00000
5.58167			0.00122			-6.24610			0.00672			0.00000
5.68176			0.00122			-6.37391			0.00764			0.00000
5.78369			0.00000			-6.50228			0.00459			0.00000
5.88379			0.00000			-6.62824			0.00737			0.00000
5.98144			0.00000			-6.75850			0.00862			0.00000
6.08276			0.00141			-6.89421			0.00756			0.00000
6.18347			0.00122			-7.03408			0.00550			0.00000
6.28357			0.00122			-7.17246			0.00737			0.00000
6.38245			0.00122			-7.31443			0.00823			0.00000
6.48193			0.00000			-7.46105			0.00876			0.00000
6.58203			0.00000			-7.60635			0.00591			0.00000
6.68213			0.00000			-7.76210			0.00628			0.00000
6.78223			0.00000			-7.91221			0.00960			0.00000
6.88293			0.00122			-8.07244			0.00910			0.00000
6.98242			0.00000			-8.23142			0.00859			0.00000
7.08374			0.00122			-8.38910			0.01142			0.00000
7.18262			0.00000			-8.55360			0.01081			0.00000
7.28516			0.00000			-8.72539			0.01201			0.00000
7.38342			0.00122			-8.89926			0.01008			0.00000
7.48413			0.00141			-9.06764			0.00971			0.00000
7.58057			0.00000			-9.24302			0.01165			0.00000
7.68127			0.00122			-9.42865			0.01207			0.00000
7.78137			0.00122			-9.61508			0.01195			0.00000
7.88208			0.00141			-9.80555			0.00813			0.00000
7.98157			0.00122			-9.99557			0.01253			0.00000
8.08227			0.00141			-10.19510			0.01284			0.00000
8.18115			0.00000			-10.39557			0.01353			0.00000
8.28125			0.00000			-10.60337			0.01265			0.00000
8.38135			0.00000			-10.81517			0.00989			0.00000
8.48145			0.00000			-11.02733			0.01378			0.00000
8.58154			0.00000			-11.23741			0.01620			0.00000
8.68164			0.00000			-11.46007			0.01557			0.00000
8.78174			0.00000			-11.68366			0.01261			0.00000
8.88306			0.00141			-11.91591			0.01246			0.00000
8.98254			0.00122			-12.14162			0.01802			0.00000
9.08203			0.00000			-12.39095			0.01706			0.00000
9.18213			0.00000			-12.64885			0.01719			0.00000
9.28223			0.00000			-12.90377			0.00887			0.00000
9.38354			0.00173			-13.16648			0.00892			0.00000
9.48242			0.00000			-13.42619			0.01959			0.00000
9.58252			0.00000			-13.68893			0.02362			0.00000
9.68262			0.00000			-13.96719			0.01909			0.00000
9.78394			0.00173			-14.23366			0.01756			0.00000
9.94141			0.00000			-14.50101			0.02500			0.00000
9.98169			0.00173			-14.76495			0.02262			0.00000
10.08057			0.00000			-15.05176			0.02132			0.00000
10.18066			0.00000			-15.34658			0.02156			0.00000
10.28076			0.00000			-15.64235			0.02512			0.00000
10.38086			0.00000			-15.93138			0.02001			0.00000
10.48340			0.00000			-16.22556			0.03029			0.00000
10.58350			0.00000			-16.52949			0.03013			0.00000
10.68115			0.00000			-16.83477			0.03067			0.00000
10.78125			0.00000			-17.13613			0.03475			0.00000
10.88257			0.00173			-17.43089			0.03899			0.00000
10.98145			0.00000			-17.74379			0.02237			0.00000
11.08154			0.00000			-18.04492			0.04124			0.00000
11.18164			0.00000			-18.36120			0.04391			0.00000
11.28174			0.00000			-18.66856			0.05436			0.00000
11.38184			0.00000			-18.97319			0.03642			0.00000
11.48193			0.00000			-19.28786			0.03743			0.00000
11.58203			0.00000			-19.59090			0.04512			0.00000
11.68213			0.00000			-19.88306			0.06576			0.00000
11.78223			0.00000			-20.17671			0.07516			0.00000
11.88110			0.00173			-20.46697			0.05384			0.00000
11.98242			0.00000			-20.76574			0.05625			0.00000
