# Acquired on 13/12/2023 12:17:37 
# SPIDER: Prova53_ST_07714532C
# STATIC MEASUREMENT

# pos [mm]		dev_pos [mm]		force_forw [N]		dev_force_forw [N]		force_back [N]
-4.98535			0.00000			-9.46475			0.00000			        0.00000
-4.48486			0.00000			-8.39851			0.00000			        0.00000
-3.98438			0.00000			-7.41915			0.00000			        0.00000
-3.48389			0.00000			-6.51789			0.00000			        0.00000
-2.98340			0.00000			-5.66028			0.00000			        0.00000
-2.48535			0.00000			-4.84044			0.00000			        0.00000
-1.98731			0.00000			-4.03860			0.00000			        0.00000
-1.48682			0.00000			-3.19026			0.00000			        0.00000
-0.98633			0.00000			-2.29144			0.00000			        0.00000
-0.48828			0.00000			-1.31969			0.00000			        0.00000
0.50781			    0.00000			0.73528			    0.00000			        0.00000
0.98633			    0.00000			1.89184			    0.00000			        0.00000
1.48682			    0.00000			3.17079			    0.00000			        0.00000
1.98731			    0.00000			4.57509			    0.00000			        0.00000
2.48779			    0.00000			6.15306			    0.00000			        0.00000
2.98584			    0.00000			7.90396			    0.00000			        0.00000
3.48633			    0.00000			9.87705			    0.00000			        0.00000
3.98682			    0.00000			12.08006			0.00000			        0.00000
4.48731			    0.00000			14.55644			0.00000			        0.00000
4.98535			    0.00000			17.34512			0.00000			        0.00000
        
