# Acquired on 13/12/2023 12:34:09 
# SPIDER: Prova54_ST_07714532C
# STATIC MEASUREMENT

# pos [mm]		dev_pos [mm]		force_forw [N]		dev_force_forw [N]		force_back [N]
-4.97803			0.00000			-10.24716			0.00000			0.00000
-4.47998			0.00000			-9.11091			0.00000			0.00000
-3.97949			0.00000			-8.06693			0.02865			0.00000
-3.47900			0.00000			-7.13075			0.02152			0.00000
-2.98096			0.00000			-6.25091			0.01503			0.00000
-2.48438			0.00134			-5.41878			0.01162			0.00000
-1.98267			0.00077			-4.60805			0.00866			0.00000
-1.48193			0.00000			-3.79547			0.00967			0.00000
-0.98389			0.00000			-2.93613			0.00683			0.00000
-0.48364			0.00077			-2.00043			0.01248			0.00000
0.47900			0.00154			-0.03103			0.01988			0.00000
0.97852			0.00103			1.07714			0.00413			0.00000
1.47754			0.00103			2.28529			0.00199			0.00000
1.97778			0.00077			3.60913			0.00465			0.00000
2.48047			0.00000			5.08454			0.00500			0.00000
2.97852			0.00000			6.70337			0.00845			0.00000
3.47656			0.00000			8.50745			0.01011			0.00000
3.97705			0.00000			10.51080			0.01138			0.00000
4.47754			0.00000			12.79989			0.00000			0.00000
4.97803			0.00000			15.39200			0.00000			0.00000
