# zero pos			 zero force
-0.00488			0.04537
-0.00488			0.04396
-0.00488			0.03557
-0.00488			0.02446
-0.00488			0.01345
-0.00488			0.00003
-0.00488			-0.01146
-0.00488			-0.01976
-0.00488			-0.02901
-0.00488			-0.04002
-0.00488			-0.04936
-0.00488			-0.05557
-0.00488			-0.06176
-0.00488			-0.07357
-0.00488			-0.08156
-0.00488			-0.09096
-0.00488			-0.10418
-0.00488			-0.11112
-0.00488			-0.11127
-0.00488			-0.12660
-0.00488			-0.13234
-0.00488			-0.13445
-0.00488			-0.14538
-0.00488			-0.15139
-0.00488			-0.15574
-0.00488			-0.16476
-0.00488			-0.16328
-0.00488			-0.17353
-0.00488			-0.17916
-0.00488			-0.18022
-0.00488			-0.19364
-0.00488			-0.19424
-0.00488			-0.18678
-0.00488			-0.19233
-0.00488			-0.19819
-0.00488			-0.21018
-0.00488			-0.20963
-0.00488			-0.21805
-0.00488			-0.21071
-0.00488			-0.22277
-0.00488			-0.21553
-0.00488			-0.20520
-0.00488			-0.19774
-0.00488			-0.20211
-0.00488			-0.18291
-0.00488			-0.17939
-0.00488			-0.17826
-0.00488			-0.16843
-0.00488			-0.15888
-0.00488			-0.14468
-0.00488			-0.15169
-0.00488			-0.14541
-0.00488			-0.12774
-0.00488			-0.12922
-0.00488			-0.11911
-0.00488			-0.10640
-0.00488			-0.09363
-0.00488			-0.09488
-0.00488			-0.08146
-0.00488			-0.07020
-0.00488			-0.05902
-0.00488			-0.05414
-0.00488			-0.04047
-0.00488			-0.03617
-0.00488			-0.02619
-0.00488			-0.01392
-0.00488			0.00442
-0.00488			0.01576
-0.00488			0.02795
-0.00488			0.03780
-0.00488			0.05324
-0.00488			0.06382
-0.00488			0.08021
-0.00488			0.09280
-0.00488			0.11281
-0.00488			0.12929
-0.00488			0.14950
-0.00488			0.17320
-0.00488			0.19713
-0.00488			0.22513
