# Acquired on 14/12/2023 10:53:00 
# SPIDER: Prova59_ST_07714532C
# STATIC MEASUREMENT

# pos [mm]		dev_pos [mm]		force_forw [N]		dev_force_forw [N]		force_back [N]
-11.94702			0.00173			81.82538			0.77807			0.00000
-11.70654			0.01036			78.00293			0.33763			0.00000
-11.45020			0.00000			73.85164			0.46607			0.00000
-11.22070			0.00000			70.34152			0.41804			0.00000
-10.95581			0.00173			66.19173			0.31634			0.00000
-10.72144			0.00173			62.71902			0.30655			0.00000
-10.45898			0.00000			58.88543			0.25133			0.00000
-10.22217			0.00000			55.52010			0.22381			0.00000
-9.96338			0.00000			51.89966			0.19111			0.00000
-9.72290			0.00173			48.79811			0.14777			0.00000
-9.46533			0.00000			45.57446			0.13541			0.00000
-9.22363			0.00000			42.72680			0.10496			0.00000
-8.96973			0.00000			39.88049			0.13442			0.00000
-8.72803			0.00000			37.37368			0.11062			0.00000
-8.46924			0.00000			34.86571			0.10705			0.00000
-8.22998			0.00000			32.65147			0.09924			0.00000
-7.97119			0.00000			30.39936			0.08757			0.00000
-7.73031			0.00141			28.46102			0.09474			0.00000
-7.47314			0.00000			26.44108			0.06675			0.00000
-7.23063			0.00141			24.66115			0.05604			0.00000
-6.97510			0.00000			22.90983			0.05363			0.00000
-6.73096			0.00000			21.31282			0.04951			0.00000
-6.47624			0.00141			19.77904			0.04740			0.00000
-6.23535			0.00000			18.40550			0.04568			0.00000
-5.97494			0.00141			17.02407			0.04448			0.00000
-5.73486			0.00000			15.83859			0.03869			0.00000
-5.47526			0.00141			14.61130			0.03649			0.00000
-5.23438			0.00000			13.55578			0.03675			0.00000
-4.97640			0.00141			12.48901			0.02886			0.00000
-4.73144			0.00000			11.52074			0.03088			0.00000
-4.47673			0.00141			10.58197			0.02515			0.00000
-4.23340			0.00000			9.73145			0.02316			0.00000
-3.97705			0.00000			8.89016			0.01703			0.00000
-3.73535			0.00000			8.12723			0.01831			0.00000
-3.47656			0.00000			7.36286			0.01870			0.00000
-3.23649			0.00141			6.69031			0.01244			0.00000
-2.97656			0.00109			5.99303			0.01449			0.00000
-2.73682			0.00000			5.38768			0.01226			0.00000
-2.48096			0.00109			4.77338			0.01277			0.00000
-2.23535			0.00134			4.20842			0.01268			0.00000
-1.98144			0.00134			3.65212			0.01182			0.00000
-1.73584			0.00000			3.14094			0.01185			0.00000
-1.48193			0.00000			2.63216			0.00782			0.00000
-1.23731			0.00109			2.16614			0.00891			0.00000
-0.98145			0.00000			1.69551			0.00768			0.00000
-0.73730			0.00000			1.25875			0.00595			0.00000
-0.48193			0.00134			0.81160			0.00515			0.00000
-0.23584			0.00134			0.38815			0.00288			0.00000
0.23438			0.00000			-0.41752			0.00590			0.00000
0.47754			0.00134			-0.82716			0.00817			0.00000
0.73730			0.00000			-1.23612			0.00737			0.00000
0.97900			0.00000			-1.60093			0.00658			0.00000
1.23779			0.00000			-1.96999			0.00427			0.00000
1.47949			0.00000			-2.30661			0.00262			0.00000
1.73584			0.00000			-2.65140			0.00358			0.00000
1.98144			0.00134			-2.98120			0.00320			0.00000
2.23633			0.00000			-3.31801			0.00168			0.00000
2.48389			0.00134			-3.64545			0.00205			0.00000
2.73682			0.00000			-3.98088			0.00354			0.00000
2.97852			0.00000			-4.30815			0.00290			0.00000
3.23731			0.00000			-4.66350			0.00337			0.00000
3.48226			0.00141			-5.00548			0.00636			0.00000
3.73779			0.00000			-5.37600			0.00828			0.00000
3.98193			0.00000			-5.73824			0.00930			0.00000
4.23421			0.00141			-6.12415			0.00877			0.00000
4.47835			0.00141			-6.50907			0.00967			0.00000
4.73389			0.00000			-6.92718			0.01117			0.00000
4.97884			0.00141			-7.35167			0.01335			0.00000
5.23600			0.00141			-7.80872			0.01316			0.00000
5.47852			0.00000			-8.25957			0.01471			0.00000
5.73731			0.00000			-8.76430			0.01589			0.00000
6.23535			0.00000			-9.79614			0.02089			0.00000
6.48112			0.00141			-10.34293			0.02281			0.00000
6.73340			0.00000			-10.91906			0.02517			0.00000
6.97917			0.00141			-11.51147			0.02534			0.00000
7.23389			0.00000			-12.14986			0.02859			0.00000
7.48210			0.00141			-12.79544			0.03102			0.00000
7.73438			0.00000			-13.49673			0.03391			0.00000
7.97607			0.00000			-14.18224			0.03611			0.00000
8.23486			0.00000			-14.96744			0.03520			0.00000
8.47738			0.00141			-15.72352			0.03376			0.00000
8.73535			0.00000			-16.58513			0.04275			0.00000
8.97705			0.00000			-17.39184			0.04732			0.00000
9.23096			0.00000			-18.32311			0.04568			0.00000
9.47510			0.00000			-19.23170			0.04610			0.00000
9.73145			0.00000			-20.22452			0.05996			0.00000
9.97559			0.00000			-21.19152			0.07271			0.00000
10.23315			0.00173			-22.26745			0.08895			0.00000
10.47363			0.00000			-23.27628			0.09722			0.00000
10.73364			0.00173			-24.43221			0.12304			0.00000
10.97412			0.00000			-25.47975			0.12519			0.00000
11.23291			0.00000			-26.64739			0.16742			0.00000
11.47339			0.00173			-27.71970			0.15554			0.00000
11.72974			0.00173			-28.86852			0.22466			0.00000
11.97266			0.00000			-29.95184			0.24554			0.00000
