# zero pos			 zero force
-0.00732			0.00140
-0.00732			-0.04832
-0.00732			-0.06247
-0.00732			-0.06493
-0.00732			-0.06903
-0.00732			-0.07398
-0.00732			-0.08027
-0.00732			-0.08130
-0.00732			-0.08823
-0.00732			-0.09472
-0.00732			-0.09962
-0.00732			-0.10490
-0.00732			-0.11392
-0.00732			-0.11719
-0.00732			-0.12822
-0.00732			-0.12910
-0.00732			-0.13923
-0.00732			-0.14728
-0.00732			-0.15364
-0.00732			-0.16301
-0.00732			-0.16914
-0.00732			-0.17400
-0.00732			-0.18830
-0.00732			-0.18933
-0.00732			-0.20147
-0.00732			-0.20795
-0.00732			-0.21039
-0.00732			-0.21298
-0.00732			-0.22007
-0.00732			-0.22876
-0.00732			-0.23507
-0.00732			-0.24475
-0.00732			-0.24877
-0.00732			-0.25543
-0.00732			-0.26053
-0.00732			-0.26891
-0.00732			-0.27582
-0.00732			-0.28308
-0.00732			-0.28858
-0.00732			-0.29889
-0.00732			-0.29856
-0.00732			-0.30766
-0.00732			-0.31435
-0.00732			-0.32918
-0.00732			-0.33448
-0.00732			-0.33064
-0.00732			-0.32732
-0.00732			-0.31804
-0.00732			-0.31611
-0.00732			-0.30749
-0.00732			-0.29849
-0.00732			-0.29982
-0.00732			-0.28650
-0.00732			-0.28585
-0.00732			-0.28102
-0.00732			-0.26848
-0.00732			-0.26893
-0.00732			-0.26048
-0.00732			-0.24970
-0.00732			-0.24837
-0.00732			-0.23598
-0.00732			-0.22766
-0.00732			-0.22266
-0.00732			-0.20760
-0.00732			-0.20315
-0.00732			-0.19244
-0.00732			-0.18940
-0.00732			-0.17937
-0.00732			-0.17055
-0.00732			-0.16153
-0.00732			-0.15024
-0.00732			-0.14056
-0.00732			-0.13303
-0.00732			-0.12611
-0.00732			-0.11206
-0.00732			-0.10384
-0.00732			-0.09590
-0.00732			-0.08253
-0.00732			-0.07288
-0.00732			-0.06348
-0.00732			-0.05224
-0.00732			-0.04395
-0.00732			-0.03379
-0.00732			-0.02125
-0.00732			-0.00765
-0.00732			0.00723
-0.00732			0.02598
-0.00732			0.05818
