# zero pos			 zero force
-0.00732			0.04207
-0.00732			0.04730
-0.00732			0.05010
-0.00732			0.05256
-0.00732			0.05515
-0.00732			0.03051
-0.00732			0.03001
-0.00732			0.03226
-0.00732			0.03553
-0.00732			0.03475
-0.00732			0.01096
-0.00732			0.01141
-0.00732			-0.01001
-0.00732			-0.01128
-0.00732			-0.03255
-0.00732			-0.03494
-0.00732			-0.04762
-0.00732			-0.04896
-0.00732			-0.06535
-0.00732			-0.06736
-0.00732			-0.08954
-0.00732			-0.09390
-0.00732			-0.10167
-0.00732			-0.09882
-0.00732			-0.11825
-0.00732			-0.12261
-0.00732			-0.13999
-0.00732			-0.14465
-0.00732			-0.15149
-0.00732			-0.15117
-0.00732			-0.17174
-0.00732			-0.17358
-0.00732			-0.18421
-0.00732			-0.18838
-0.00732			-0.20805
-0.00732			-0.21361
-0.00732			-0.21384
-0.00732			-0.21631
-0.00732			-0.23588
-0.00732			-0.23749
-0.00732			-0.25357
-0.00732			-0.25498
-0.00488			-0.27816
-0.00732			-0.27841
-0.00732			-0.29187
-0.00732			-0.29217
-0.00732			-0.29241
-0.00732			-0.31549
-0.00732			-0.32720
-0.00732			-0.34777
-0.00732			-0.34995
-0.00732			-0.36932
-0.00732			-0.39106
-0.00732			-0.40604
-0.00732			-0.43316
-0.00732			-0.45736
-0.00732			-0.45274
-0.00732			-0.47247
-0.00732			-0.50157
-0.00732			-0.52041
-0.00732			-0.55017
-0.00732			-0.55185
-0.00732			-0.57176
-0.00732			-0.59894
-0.00732			-0.61602
-0.00732			-0.63286
-0.00732			-0.63606
-0.00732			-0.62768
-0.00732			-0.61806
-0.00732			-0.59707
-0.00732			-0.58528
-0.00732			-0.58924
-0.00732			-0.56776
-0.00732			-0.55287
-0.00732			-0.53268
-0.00732			-0.51578
-0.00732			-0.52310
-0.00732			-0.51122
-0.00732			-0.48724
-0.00732			-0.47347
-0.00732			-0.45337
-0.00732			-0.43730
-0.00732			-0.43590
-0.00732			-0.41351
-0.00732			-0.40109
-0.00732			-0.38010
-0.00732			-0.37636
-0.00732			-0.37076
-0.00732			-0.36076
-0.00732			-0.35954
-0.00488			-0.34129
-0.00488			-0.33336
-0.00732			-0.32001
-0.00732			-0.31581
-0.00732			-0.29831
-0.00732			-0.29264
-0.00732			-0.29099
-0.00732			-0.28782
-0.00732			-0.26803
-0.00732			-0.26505
-0.00732			-0.25434
-0.00732			-0.25161
-0.00732			-0.23170
-0.00732			-0.22710
-0.00732			-0.22154
-0.00732			-0.21926
-0.00732			-0.20232
-0.00732			-0.19645
-0.00732			-0.17863
-0.00732			-0.17379
-0.00732			-0.16904
-0.00732			-0.16575
-0.00732			-0.14502
-0.00732			-0.14195
-0.00732			-0.12069
-0.00732			-0.11751
-0.00732			-0.10504
-0.00732			-0.10303
-0.00732			-0.07966
-0.00732			-0.07839
-0.00732			-0.05393
-0.00732			-0.05072
-0.00732			-0.02024
-0.00732			-0.01759
-0.00732			-0.01464
-0.00732			-0.01441
-0.00732			-0.01224
-0.00732			0.02556
-0.00732			0.03088
-0.00732			0.03321
-0.00732			0.03295
-0.00732			0.03309
