# zero pos			 zero force
-0.00488			-0.00793
-0.00488			-0.00886
-0.00488			-0.00916
-0.00488			-0.00903
-0.00488			-0.00728
-0.00488			-0.03986
-0.00488			-0.04165
-0.00488			-0.04151
-0.00488			-0.04083
-0.00488			-0.03885
-0.00488			-0.06124
-0.00488			-0.06287
-0.00488			-0.06241
-0.00488			-0.06183
-0.00488			-0.06048
-0.00488			-0.07699
-0.00488			-0.07842
-0.00488			-0.07812
-0.00488			-0.07708
-0.00488			-0.07570
-0.00488			-0.08824
-0.00488			-0.08949
-0.00488			-0.08944
-0.00488			-0.08942
-0.00488			-0.08840
-0.00488			-0.09577
-0.00488			-0.09580
-0.00488			-0.09559
-0.00488			-0.09449
-0.00488			-0.09234
-0.00488			-0.10105
-0.00488			-0.10161
-0.00488			-0.10013
-0.00488			-0.10032
-0.00488			-0.09884
-0.00488			-0.10661
-0.00488			-0.10601
-0.00488			-0.10556
-0.00488			-0.10502
-0.00488			-0.10348
-0.00488			-0.10947
-0.00488			-0.10898
-0.00488			-0.10774
-0.00488			-0.10675
-0.00488			-0.10515
-0.00488			-0.11207
-0.00488			-0.11181
-0.00488			-0.11048
-0.00488			-0.11077
-0.00488			-0.11095
-0.00488			-0.11552
-0.00488			-0.11602
-0.00488			-0.12040
-0.00488			-0.12008
-0.00488			-0.12617
-0.00488			-0.12645
-0.00488			-0.13033
-0.00488			-0.13017
-0.00488			-0.13701
-0.00488			-0.13744
-0.00488			-0.13861
-0.00488			-0.13864
-0.00488			-0.14497
-0.00488			-0.14529
-0.00488			-0.15040
-0.00488			-0.15020
-0.00488			-0.15602
-0.00488			-0.15763
-0.00488			-0.16175
-0.00488			-0.16265
-0.00488			-0.16585
-0.00488			-0.17127
-0.00488			-0.17692
-0.00488			-0.18209
-0.00488			-0.18774
-0.00488			-0.19199
-0.00488			-0.19869
-0.00488			-0.20256
-0.00488			-0.20879
-0.00488			-0.21482
-0.00488			-0.21794
-0.00488			-0.22154
-0.00488			-0.22892
-0.00488			-0.23393
-0.00488			-0.24097
-0.00488			-0.24822
-0.00488			-0.24875
-0.00488			-0.25368
-0.00488			-0.26161
-0.00488			-0.26694
-0.00488			-0.27283
-0.00488			-0.28115
-0.00488			-0.28705
-0.00488			-0.28823
-0.00488			-0.29159
-0.00488			-0.29588
-0.00488			-0.29657
-0.00488			-0.29280
-0.00488			-0.28812
-0.00488			-0.28298
-0.00488			-0.27756
-0.00488			-0.27377
-0.00488			-0.27364
-0.00488			-0.27071
-0.00488			-0.26331
-0.00488			-0.25720
-0.00488			-0.25007
-0.00488			-0.24530
-0.00488			-0.24587
-0.00488			-0.23683
-0.00488			-0.22987
-0.00488			-0.22490
-0.00488			-0.21696
-0.00488			-0.20820
-0.00488			-0.20601
-0.00488			-0.19675
-0.00488			-0.18991
-0.00488			-0.18250
-0.00488			-0.17704
-0.00488			-0.17400
-0.00488			-0.16617
-0.00488			-0.16387
-0.00488			-0.15714
-0.00488			-0.15440
-0.00488			-0.14823
-0.00488			-0.14516
-0.00488			-0.13716
-0.00488			-0.13401
-0.00488			-0.12944
-0.00488			-0.12883
-0.00488			-0.11818
-0.00488			-0.11752
-0.00488			-0.11096
-0.00488			-0.10869
-0.00488			-0.09926
-0.00488			-0.09830
-0.00488			-0.09057
-0.00488			-0.08873
-0.00488			-0.07993
-0.00488			-0.07783
-0.00488			-0.07646
-0.00488			-0.07498
-0.00488			-0.07471
-0.00488			-0.06558
-0.00488			-0.06266
-0.00488			-0.06037
-0.00488			-0.06052
-0.00488			-0.05978
-0.00488			-0.05229
-0.00488			-0.05173
-0.00488			-0.05064
-0.00488			-0.04960
-0.00488			-0.04813
-0.00488			-0.03959
-0.00488			-0.03728
-0.00488			-0.03605
-0.00488			-0.03580
-0.00488			-0.03746
-0.00488			-0.02573
-0.00488			-0.02258
-0.00488			-0.02392
-0.00488			-0.02138
-0.00488			-0.02154
-0.00488			-0.01169
-0.00732			-0.01070
-0.00488			-0.01018
-0.00488			-0.01026
-0.00488			-0.00823
-0.00488			0.00310
-0.00732			0.00470
-0.00488			0.00502
-0.00488			0.00576
-0.00488			0.00585
-0.00488			0.01946
-0.00488			0.02178
-0.00488			0.02039
-0.00488			0.02207
-0.00488			0.02365
-0.00488			0.03791
-0.00488			0.03918
-0.00488			0.03954
-0.00488			0.04047
-0.00488			0.04078
-0.00488			0.05201
-0.00488			0.05303
-0.00488			0.05385
-0.00488			0.05439
-0.00488			0.05465
