# zero pos			 zero force
-0.00488			-0.01947
-0.00488			-0.02241
-0.00488			-0.02315
-0.00488			-0.02500
-0.00488			-0.02350
-0.00488			-0.05835
-0.00488			-0.06273
-0.00488			-0.06634
-0.00488			-0.06426
-0.00488			-0.06571
-0.00488			-0.08988
-0.00488			-0.09462
-0.00488			-0.09724
-0.00488			-0.09746
-0.00488			-0.09746
-0.00488			-0.11496
-0.00488			-0.11821
-0.00488			-0.11988
-0.00488			-0.11944
-0.00488			-0.12083
-0.00488			-0.13453
-0.00488			-0.13736
-0.00488			-0.13664
-0.00488			-0.13723
-0.00488			-0.13701
-0.00488			-0.14687
-0.00488			-0.14876
-0.00488			-0.14955
-0.00488			-0.15106
-0.00488			-0.15225
-0.00488			-0.15970
-0.00488			-0.16402
-0.00488			-0.16381
-0.00488			-0.16364
-0.00488			-0.16279
-0.00488			-0.17234
-0.00488			-0.17290
-0.00488			-0.17504
-0.00488			-0.17497
-0.00488			-0.17420
-0.00488			-0.18085
-0.00488			-0.18160
-0.00488			-0.18095
-0.00488			-0.17801
-0.00488			-0.18077
-0.00488			-0.18644
-0.00488			-0.18969
-0.00488			-0.18967
-0.00488			-0.19002
-0.00488			-0.18538
-0.00488			-0.19388
-0.00488			-0.19635
-0.00488			-0.20236
-0.00488			-0.20260
-0.00488			-0.20720
-0.00488			-0.20903
-0.00488			-0.21422
-0.00488			-0.21267
-0.00488			-0.21468
-0.00488			-0.21828
-0.00488			-0.21905
-0.00488			-0.21523
-0.00488			-0.22333
-0.00488			-0.22100
-0.00488			-0.22435
-0.00488			-0.22398
-0.00488			-0.22752
-0.00488			-0.23153
-0.00488			-0.23190
-0.00488			-0.22695
-0.00488			-0.23270
-0.00488			-0.23787
-0.00488			-0.24047
-0.00488			-0.24528
-0.00488			-0.24497
-0.00488			-0.24716
-0.00488			-0.25106
-0.00488			-0.25663
-0.00488			-0.26012
-0.00488			-0.26079
-0.00488			-0.26621
-0.00488			-0.27274
-0.00488			-0.27201
-0.00488			-0.27398
-0.00488			-0.28014
-0.00488			-0.28217
-0.00488			-0.28756
-0.00488			-0.29106
-0.00488			-0.29083
-0.00488			-0.29353
-0.00488			-0.29684
-0.00488			-0.30222
-0.00488			-0.30518
-0.00488			-0.30375
-0.00488			-0.30438
-0.00488			-0.30681
-0.00488			-0.30995
-0.00488			-0.30492
-0.00488			-0.30073
-0.00488			-0.29721
-0.00488			-0.29518
-0.00488			-0.29278
-0.00488			-0.29054
-0.00488			-0.28646
-0.00488			-0.28021
-0.00488			-0.27405
-0.00488			-0.26851
-0.00488			-0.26701
-0.00488			-0.25970
-0.00488			-0.25888
-0.00488			-0.25064
-0.00488			-0.24915
-0.00488			-0.24582
-0.00488			-0.23779
-0.00488			-0.23592
-0.00488			-0.22864
-0.00488			-0.22319
-0.00488			-0.21177
-0.00488			-0.20905
-0.00488			-0.20652
-0.00488			-0.20301
-0.00488			-0.20163
-0.00488			-0.19758
-0.00488			-0.19304
-0.00488			-0.18727
-0.00488			-0.18880
-0.00488			-0.18055
-0.00488			-0.18001
-0.00488			-0.17154
-0.00488			-0.17090
-0.00488			-0.16820
-0.00488			-0.16678
-0.00488			-0.16003
-0.00488			-0.15920
-0.00488			-0.15305
-0.00488			-0.15134
-0.00488			-0.14165
-0.00488			-0.14007
-0.00488			-0.13204
-0.00488			-0.13371
-0.00488			-0.13255
-0.00488			-0.13236
-0.00488			-0.13067
-0.00488			-0.12190
-0.00488			-0.12200
-0.00488			-0.12133
-0.00488			-0.11731
-0.00488			-0.12066
-0.00488			-0.11536
-0.00488			-0.11492
-0.00488			-0.11562
-0.00488			-0.11440
-0.00488			-0.11237
-0.00488			-0.10221
-0.00488			-0.10231
-0.00488			-0.10542
-0.00488			-0.10529
-0.00488			-0.10532
-0.00488			-0.09639
-0.00488			-0.09405
-0.00488			-0.09333
-0.00488			-0.08856
-0.00488			-0.08804
-0.00488			-0.08144
-0.00488			-0.08164
-0.00488			-0.08154
-0.00488			-0.08361
-0.00488			-0.08130
-0.00488			-0.07168
-0.00488			-0.07016
-0.00488			-0.06989
-0.00488			-0.06900
-0.00488			-0.07010
-0.00488			-0.05849
-0.00488			-0.05676
-0.00488			-0.05652
-0.00488			-0.05400
-0.00488			-0.05402
-0.00488			-0.04183
-0.00488			-0.03901
-0.00488			-0.03776
-0.00488			-0.03670
-0.00488			-0.04005
-0.00488			-0.02872
-0.00488			-0.02726
-0.00488			-0.02593
-0.00488			-0.02347
-0.00488			-0.02373
