# zero pos			 zero force
-0.00732			0.07395
-0.00732			0.06746
-0.00732			0.05615
-0.00732			0.04296
-0.00732			0.02757
-0.00732			0.01463
-0.00732			-0.00128
-0.00732			-0.01154
-0.00732			-0.02757
-0.00732			-0.03506
-0.00732			-0.04414
-0.00732			-0.05565
-0.00732			-0.06756
-0.00732			-0.08274
-0.00732			-0.08946
-0.00732			-0.10325
-0.00732			-0.11127
-0.00732			-0.11899
-0.00732			-0.13040
-0.00732			-0.13555
-0.00732			-0.14802
-0.00732			-0.15574
-0.00732			-0.15815
-0.00732			-0.16609
-0.00732			-0.17320
-0.00732			-0.18034
-0.00732			-0.20060
-0.00732			-0.19115
-0.00732			-0.19497
-0.00732			-0.20621
-0.00732			-0.20231
-0.00732			-0.21696
-0.00732			-0.22471
-0.00732			-0.22129
-0.00732			-0.22956
-0.00732			-0.23750
-0.00732			-0.22981
-0.00732			-0.22277
-0.00732			-0.21000
-0.00732			-0.21297
-0.00732			-0.21048
-0.00732			-0.21568
-0.00732			-0.21955
-0.00732			-0.21983
-0.00732			-0.22320
-0.00732			-0.20905
-0.00732			-0.20226
-0.00732			-0.20628
-0.00732			-0.19181
-0.00732			-0.17683
-0.00732			-0.17072
-0.00732			-0.17989
-0.00732			-0.16114
-0.00732			-0.15868
-0.00732			-0.15317
-0.00732			-0.14598
-0.00732			-0.13892
-0.00732			-0.13779
-0.00732			-0.12658
-0.00732			-0.11648
-0.00732			-0.11193
-0.00732			-0.10046
-0.00732			-0.08993
-0.00732			-0.08136
-0.00732			-0.07759
-0.00732			-0.06960
-0.00732			-0.05937
-0.00732			-0.05909
-0.00732			-0.04396
-0.00732			-0.04107
-0.00732			-0.02752
-0.00732			-0.01289
-0.00732			-0.00211
-0.00732			0.00980
-0.00732			0.01777
-0.00732			0.02710
-0.00732			0.04095
-0.00732			0.05148
-0.00732			0.07030
-0.00732			0.08383
-0.00732			0.09981
-0.00732			0.10760
-0.00732			0.12520
-0.00732			0.14558
-0.00732			0.16745
-0.00732			0.18995
-0.00732			0.21415
-0.00732			0.23946
